product,financial_year,calendar_year,month_number,month_name,consumption_metric_tonnes
LDO,2001-02,2001,9,SEP,126
LDO,2001-02,2001,10,OCT,148
LDO,2001-02,2001,11,NOV,132
LDO,2001-02,2001,12,DEC,157
LDO,2001-02,2002,1,JAN,145
LDO,2001-02,2002,2,FEB,138
LDO,2001-02,2002,3,MAR,178
Lubricants & Greases,2001-02,2001,4,APR,61
Lubricants & Greases,2001-02,2001,5,MAY,71
Lubricants & Greases,2001-02,2001,6,JUN,106
Lubricants & Greases,2001-02,2001,7,JUL,102
Lubricants & Greases,2001-02,2001,8,AUG,85
Lubricants & Greases,2001-02,2001,9,SEP,104
Lubricants & Greases,2001-02,2001,10,OCT,76
Lubricants & Greases,2001-02,2001,11,NOV,91
Lubricants & Greases,2001-02,2001,12,DEC,101
Lubricants & Greases,2001-02,2002,1,JAN,87
Lubricants & Greases,2001-02,2002,2,FEB,94
Lubricants & Greases,2001-02,2002,3,MAR,160
FO & LSHS,2001-02,2001,4,APR,986
FO & LSHS,2001-02,2001,5,MAY,1137
FO & LSHS,2001-02,2001,6,JUN,1127
FO & LSHS,2001-02,2001,7,JUL,1108
FO & LSHS,2001-02,2001,8,AUG,1164
FO & LSHS,2001-02,2001,9,SEP,1098
FO & LSHS,2001-02,2001,10,OCT,1011
FO & LSHS,2001-02,2001,11,NOV,1129
FO & LSHS,2001-02,2001,12,DEC,1080
FO & LSHS,2001-02,2002,1,JAN,1088
FO & LSHS,2001-02,2002,2,FEB,954
FO & LSHS,2001-02,2002,3,MAR,1100
Bitumen,2001-02,2001,4,APR,259
Bitumen,2001-02,2001,5,MAY,295
Bitumen,2001-02,2001,6,JUN,199
Bitumen,2001-02,2001,7,JUL,111
Bitumen,2001-02,2001,8,AUG,96
Bitumen,2001-02,2001,9,SEP,142
Bitumen,2001-02,2001,10,OCT,178
Bitumen,2001-02,2001,11,NOV,198
Bitumen,2001-02,2001,12,DEC,236
Bitumen,2001-02,2002,1,JAN,241
Bitumen,2001-02,2002,2,FEB,264
Bitumen,2001-02,2002,3,MAR,367
Petroleum coke,2001-02,2001,4,APR,144
Petroleum coke,2001-02,2001,5,MAY,151
Petroleum coke,2001-02,2001,6,JUN,158
Petroleum coke,2001-02,2001,7,JUL,147
Petroleum coke,2001-02,2001,8,AUG,133
Petroleum coke,2001-02,2001,9,SEP,152
Petroleum coke,2001-02,2001,10,OCT,160
Petroleum coke,2001-02,2001,11,NOV,156
Petroleum coke,2001-02,2001,12,DEC,153
Petroleum coke,2001-02,2002,1,JAN,149
Petroleum coke,2001-02,2002,2,FEB,143
Petroleum coke,2001-02,2002,3,MAR,151
Others,2001-02,2001,4,APR,367
Others,2001-02,2001,5,MAY,369
Others,2001-02,2001,6,JUN,383
Others,2001-02,2001,7,JUL,371
Others,2001-02,2001,8,AUG,433
Others,2001-02,2001,9,SEP,378
Others,2001-02,2001,10,OCT,425
Others,2001-02,2001,11,NOV,362
Others,2001-02,2001,12,DEC,378
Others,2001-02,2002,1,JAN,381
Others,2001-02,2002,2,FEB,375
Others,2001-02,2002,3,MAR,382
LPG,2002-03,2002,4,APR,612
LPG,2002-03,2002,5,MAY,630
LPG,2002-03,2002,6,JUN,613
LPG,2002-03,2002,7,JUL,661
LPG,2002-03,2002,8,AUG,701
LPG,2002-03,2002,9,SEP,671
LPG,2002-03,2002,10,OCT,733
LPG,2002-03,2002,11,NOV,714
LPG,2002-03,2002,12,DEC,727
LPG,2002-03,2003,1,JAN,803
LPG,2002-03,2003,2,FEB,755
LPG,2002-03,2003,3,MAR,731
Naphtha,2002-03,2002,4,APR,955
Naphtha,2002-03,2002,5,MAY,1053
Naphtha,2002-03,2002,6,JUN,867
Naphtha,2002-03,2002,7,JUL,1073
Naphtha,2002-03,2002,8,AUG,958
Naphtha,2002-03,2002,9,SEP,1061
Naphtha,2002-03,2002,10,OCT,976
Naphtha,2002-03,2002,11,NOV,1086
Naphtha,2002-03,2002,12,DEC,1066
Naphtha,2002-03,2003,1,JAN,1070
Naphtha,2002-03,2003,2,FEB,896
Naphtha,2002-03,2003,3,MAR,900
MS,2002-03,2002,4,APR,624
MS,2002-03,2002,5,MAY,709
MS,2002-03,2002,6,JUN,611
MS,2002-03,2002,7,JUL,640
MS,2002-03,2002,8,AUG,635
MS,2002-03,2002,9,SEP,608
MS,2002-03,2002,10,OCT,619
MS,2002-03,2002,11,NOV,606
MS,2002-03,2002,12,DEC,666
MS,2002-03,2003,1,JAN,613
MS,2002-03,2003,2,FEB,603
MS,2002-03,2003,3,MAR,637
ATF,2002-03,2002,4,APR,192
ATF,2002-03,2002,5,MAY,193
ATF,2002-03,2002,6,JUN,172
ATF,2002-03,2002,7,JUL,178
ATF,2002-03,2002,8,AUG,183
ATF,2002-03,2002,9,SEP,179
ATF,2002-03,2002,10,OCT,189
ATF,2002-03,2002,11,NOV,188
ATF,2002-03,2002,12,DEC,201
ATF,2002-03,2003,1,JAN,193
ATF,2002-03,2003,2,FEB,193
ATF,2002-03,2003,3,MAR,210
SKO,2002-03,2002,4,APR,843
SKO,2002-03,2002,5,MAY,822
SKO,2002-03,2002,6,JUN,867
SKO,2002-03,2002,7,JUL,886
SKO,2002-03,2002,8,AUG,872
SKO,2002-03,2002,9,SEP,883
SKO,2002-03,2002,10,OCT,889
SKO,2002-03,2002,11,NOV,905
SKO,2002-03,2002,12,DEC,891
SKO,2002-03,2003,1,JAN,867
SKO,2002-03,2003,2,FEB,837
SKO,2002-03,2003,3,MAR,843
HSD,2002-03,2002,4,APR,3266
HSD,2002-03,2002,5,MAY,3432
HSD,2002-03,2002,6,JUN,3073
HSD,2002-03,2002,7,JUL,3083
HSD,2002-03,2002,8,AUG,2744
HSD,2002-03,2002,9,SEP,2693
HSD,2002-03,2002,10,OCT,3057
HSD,2002-03,2002,11,NOV,3035
HSD,2002-03,2002,12,DEC,3337
HSD,2002-03,2003,1,JAN,2991
HSD,2002-03,2003,2,FEB,2846
HSD,2002-03,2003,3,MAR,3089
LDO,2002-03,2002,4,APR,152
LDO,2002-03,2002,5,MAY,170
LDO,2002-03,2002,6,JUN,154
LDO,2002-03,2002,7,JUL,179
LDO,2002-03,2002,8,AUG,176
LDO,2002-03,2002,9,SEP,172
LDO,2002-03,2002,10,OCT,182
LDO,2002-03,2002,11,NOV,171
LDO,2002-03,2002,12,DEC,195
LDO,2002-03,2003,1,JAN,186
LDO,2002-03,2003,2,FEB,176
LDO,2002-03,2003,3,MAR,151
Lubricants & Greases,2002-03,2002,4,APR,83
Lubricants & Greases,2002-03,2002,5,MAY,118
Lubricants & Greases,2002-03,2002,6,JUN,106
Lubricants & Greases,2002-03,2002,7,JUL,127
Lubricants & Greases,2002-03,2002,8,AUG,104
Lubricants & Greases,2002-03,2002,9,SEP,111
Lubricants & Greases,2002-03,2002,10,OCT,91
Lubricants & Greases,2002-03,2002,11,NOV,102
Lubricants & Greases,2002-03,2002,12,DEC,104
Lubricants & Greases,2002-03,2003,1,JAN,106
Lubricants & Greases,2002-03,2003,2,FEB,79
Lubricants & Greases,2002-03,2003,3,MAR,121
FO & LSHS,2002-03,2002,4,APR,1022
FO & LSHS,2002-03,2002,5,MAY,1266
FO & LSHS,2002-03,2002,6,JUN,992
FO & LSHS,2002-03,2002,7,JUL,1079
FO & LSHS,2002-03,2002,8,AUG,1125
FO & LSHS,2002-03,2002,9,SEP,1045
FO & LSHS,2002-03,2002,10,OCT,1049
FO & LSHS,2002-03,2002,11,NOV,1078
FO & LSHS,2002-03,2002,12,DEC,1170
FO & LSHS,2002-03,2003,1,JAN,1046
FO & LSHS,2002-03,2003,2,FEB,897
FO & LSHS,2002-03,2003,3,MAR,970
Bitumen,2002-03,2002,4,APR,291
Bitumen,2002-03,2002,5,MAY,316
Bitumen,2002-03,2002,6,JUN,230
Bitumen,2002-03,2002,7,JUL,180
Bitumen,2002-03,2002,8,AUG,107
Bitumen,2002-03,2002,9,SEP,129
Bitumen,2002-03,2002,10,OCT,211
Bitumen,2002-03,2002,11,NOV,228
Bitumen,2002-03,2002,12,DEC,296
Bitumen,2002-03,2003,1,JAN,301
Bitumen,2002-03,2003,2,FEB,312
Bitumen,2002-03,2003,3,MAR,388
Petroleum coke,2002-03,2002,4,APR,180
Petroleum coke,2002-03,2002,5,MAY,245
Petroleum coke,2002-03,2002,6,JUN,167
Petroleum coke,2002-03,2002,7,JUL,177
Petroleum coke,2002-03,2002,8,AUG,207
Petroleum coke,2002-03,2002,9,SEP,184
Petroleum coke,2002-03,2002,10,OCT,217
Petroleum coke,2002-03,2002,11,NOV,273
Petroleum coke,2002-03,2002,12,DEC,225
Petroleum coke,2002-03,2003,1,JAN,236
Petroleum coke,2002-03,2003,2,FEB,224
Petroleum coke,2002-03,2003,3,MAR,228
Others,2002-03,2002,4,APR,383
Others,2002-03,2002,5,MAY,398
Others,2002-03,2002,6,JUN,418
Others,2002-03,2002,7,JUL,382
Others,2002-03,2002,8,AUG,434
Others,2002-03,2002,9,SEP,461
Others,2002-03,2002,10,OCT,505
Others,2002-03,2002,11,NOV,454
Others,2002-03,2002,12,DEC,424
Others,2002-03,2003,1,JAN,533
Others,2002-03,2003,2,FEB,480
Others,2002-03,2003,3,MAR,449
LPG,2003-04,2003,4,APR,670
LPG,2003-04,2003,5,MAY,679
LPG,2003-04,2003,6,JUN,673
LPG,2003-04,2003,7,JUL,774
LPG,2003-04,2003,8,AUG,738
LPG,2003-04,2003,9,SEP,776
LPG,2003-04,2003,10,OCT,790
LPG,2003-04,2003,11,NOV,782
LPG,2003-04,2003,12,DEC,874
LPG,2003-04,2004,1,JAN,884
LPG,2003-04,2004,2,FEB,831
LPG,2003-04,2004,3,MAR,835
Naphtha,2003-04,2003,4,APR,848
Naphtha,2003-04,2003,5,MAY,903
Naphtha,2003-04,2003,6,JUN,933
Naphtha,2003-04,2003,7,JUL,1115
Naphtha,2003-04,2003,8,AUG,938
Naphtha,2003-04,2003,9,SEP,972
Naphtha,2003-04,2003,10,OCT,1043
Naphtha,2003-04,2003,11,NOV,929
Naphtha,2003-04,2003,12,DEC,1053
Naphtha,2003-04,2004,1,JAN,1126
Naphtha,2003-04,2004,2,FEB,1026
Naphtha,2003-04,2004,3,MAR,983
MS,2003-04,2003,4,APR,607
